pillar,period,term,trend_score,count
skincare,2023-07-01,add,1601281.0248198556,2
skincare,2023-07-01,vitamin,1601281.0248198556,2
skincare,2023-07-01,smell like,1601281.0248198556,2
skincare,2023-08-01,foundation,6324110.671936759,8
skincare,2023-08-01,lazy,3162055.3359683794,4
skincare,2023-08-01,wear make,3162055.3359683794,4
skincare,2023-08-01,prefer,2371541.5019762847,3
skincare,2023-08-01,circle,2371541.5019762847,3
skincare,2023-08-01,tbh,2371541.5019762847,3
skincare,2023-08-01,dark circle,2371541.5019762847,3
skincare,2023-08-01,weather,1581027.6679841897,2
skincare,2023-08-01,plus,1581027.6679841897,2
skincare,2023-08-01,people like,1581027.6679841897,2
skincare,2023-08-01,stopped,1581027.6679841897,2
skincare,2023-08-01,enhance,1581027.6679841897,2
skincare,2023-08-01,based,1581027.6679841897,2
skincare,2023-08-01,proper,1581027.6679841897,2
skincare,2023-08-01,prevent,1581027.6679841897,2
skincare,2023-08-01,black people,1581027.6679841897,2
skincare,2023-08-01,make gay,1581027.6679841897,2
skincare,2023-08-01,makeup makeup,1581027.6679841897,2
skincare,2023-08-01,woman like,1581027.6679841897,2
skincare,2023-08-01,woman wear,1581027.6679841897,2
skincare,2023-08-01,woman makeup,1581027.6679841897,2
skincare,2023-08-01,opinion,1581027.6679841897,2
skincare,2023-08-01,looked like,1581027.6679841897,2
skincare,2023-08-01,looked,1581027.6679841897,2
skincare,2023-08-01,lighter,1581027.6679841897,2
skincare,2023-08-01,female,1581027.6679841897,2
skincare,2023-08-01,fit,1581027.6679841897,2
skincare,2023-08-01,look better,1581027.6679841897,2
skincare,2023-08-01,wake,1581027.6679841897,2
skincare,2023-08-01,class,1581027.6679841897,2
skincare,2023-09-01,dirt,4140786.7494824016,2
skincare,2023-09-01,treatment,4140786.7494824016,2
skincare,2023-09-01,make hair,4140786.7494824016,2
skincare,2023-09-01,arent,4140786.7494824016,2
skincare,2023-09-01,removing,4140786.7494824016,2
skincare,2023-09-01,deadly,4140786.7494824016,2
skincare,2023-09-01,glass skin,4140786.7494824016,2
skincare,2023-09-01,smell bad,2070393.3747412008,1
skincare,2023-09-01,look ugly,2070393.3747412008,1
skincare,2023-09-01,play,2070393.3747412008,1
skincare,2023-09-01,look great,2070393.3747412008,1
skincare,2023-09-01,looking like,2070393.3747412008,1
skincare,2023-09-01,daily,2070393.3747412008,1
skincare,2023-09-01,luck,2070393.3747412008,1
skincare,2023-09-01,care say,2070393.3747412008,1
skincare,2023-09-01,say dont,2070393.3747412008,1
skincare,2023-09-01,fake hair,2070393.3747412008,1
skincare,2023-09-01,better makeup,2070393.3747412008,1
skincare,2023-09-01,makeup girl,2070393.3747412008,1
skincare,2023-09-01,make uncomfortable,2070393.3747412008,1
skincare,2023-09-01,mam,2070393.3747412008,1
skincare,2023-09-01,slap,2070393.3747412008,1
skincare,2023-09-01,rest,2070393.3747412008,1
skincare,2023-09-01,feel like,2070393.3747412008,1
skincare,2023-09-01,thats literally,2070393.3747412008,1
skincare,2023-09-01,fat,2070393.3747412008,1
skincare,2023-09-01,bestie,2070393.3747412008,1
skincare,2023-09-01,bacteria,2070393.3747412008,1
skincare,2023-09-01,youre wearing,2070393.3747412008,1
skincare,2023-09-01,feel weird,2070393.3747412008,1
skincare,2023-10-01,curly,13867488.44375963,9
skincare,2023-10-01,aging,12326656.394453004,8
skincare,2023-10-01,curly hair,9244992.295839753,6
skincare,2023-10-01,offended,6163328.197226502,4
skincare,2023-10-01,rude people,4622496.1479198765,3
skincare,2023-10-01,strip,4622496.1479198765,3
skincare,2023-10-01,girly,3081664.098613251,2
skincare,2023-10-01,heat,3081664.098613251,2
skincare,2023-10-01,extremely,3081664.098613251,2
skincare,2023-10-01,scare,3081664.098613251,2
skincare,2023-10-01,mad,3081664.098613251,2
skincare,2023-10-01,shes beautiful,3081664.098613251,2
skincare,2023-10-01,look worse,3081664.098613251,2
skincare,2023-10-01,stupid people,3081664.098613251,2
skincare,2023-10-01,potential,3081664.098613251,2
skincare,2023-10-01,people actually,3081664.098613251,2
skincare,2023-10-01,recommended,1540832.0493066255,1
skincare,2023-10-01,youre saying,1540832.0493066255,1
skincare,2023-10-01,upset,1540832.0493066255,1
skincare,2023-10-01,difficult,1540832.0493066255,1
skincare,2023-10-01,people curly,1540832.0493066255,1
skincare,2023-10-01,woman man,1540832.0493066255,1
skincare,2023-10-01,saying shes,1540832.0493066255,1
skincare,2023-10-01,nowadays,1540832.0493066255,1
skincare,2023-10-01,disease,1540832.0493066255,1
skincare,2023-10-01,nerve,1540832.0493066255,1
skincare,2023-10-01,push,1540832.0493066255,1
skincare,2023-10-01,dont insecure,1540832.0493066255,1
skincare,2023-10-01,say people,1540832.0493066255,1
skincare,2023-10-01,dont rude,1540832.0493066255,1
skincare,2023-11-01,wash hair,7185628.74251497,6
skincare,2023-11-01,dont wash,5988023.952095808,5
skincare,2023-11-01,hair week,4790419.161676646,4
skincare,2023-11-01,true,3592814.371257485,3
skincare,2023-11-01,taking care,3592814.371257485,3
skincare,2023-11-01,kinda,3592814.371257485,3
skincare,2023-11-01,shaving,3592814.371257485,3
skincare,2023-11-01,makeup make,3592814.371257485,3
skincare,2023-11-01,irritates,3592814.371257485,3
skincare,2023-11-01,fool,2395209.580838323,2
skincare,2023-11-01,respect,2395209.580838323,2
skincare,2023-11-01,hair day,2395209.580838323,2
skincare,2023-11-01,honey,2395209.580838323,2
skincare,2023-11-01,make face,2395209.580838323,2
skincare,2023-11-01,skin care,2395209.580838323,2
skincare,2023-11-01,illegal,2395209.580838323,2
skincare,2023-11-01,makeup woman,2395209.580838323,2
skincare,2023-11-01,cruelty,2395209.580838323,2
skincare,2023-11-01,wig,2395209.580838323,2
skincare,2023-11-01,hair way,2395209.580838323,2
skincare,2023-11-01,teeth,2395209.580838323,2
skincare,2023-11-01,heavy,2395209.580838323,2
skincare,2023-11-01,destroy,2395209.580838323,2
skincare,2023-11-01,heavy makeup,2395209.580838323,2
skincare,2023-11-01,month,2395209.580838323,2
skincare,2023-11-01,sugar,2395209.580838323,2
skincare,2023-11-01,doesnt work,2395209.580838323,2
skincare,2023-11-01,try look,1197604.7904191616,1
skincare,2023-11-01,lash lash,1197604.7904191616,1
skincare,2023-11-01,lady,1197604.7904191616,1
skincare,2023-12-01,clog,3816793.8931297706,4
skincare,2023-12-01,elephant,3816793.8931297706,4
skincare,2023-12-01,toner,2862595.419847328,3
skincare,2023-12-01,drunk elephant,2862595.419847328,3
skincare,2023-12-01,older,2862595.419847328,3
skincare,2023-12-01,ordinary,2862595.419847328,3
skincare,2023-12-01,head,2862595.419847328,3
skincare,2023-12-01,genetics,2862595.419847328,3
skincare,2023-12-01,drunk,2862595.419847328,3
skincare,2023-12-01,yes,1908396.9465648853,2
skincare,2023-12-01,unless,1908396.9465648853,2
skincare,2023-12-01,think makeup,1908396.9465648853,2
skincare,2023-12-01,terrible,1908396.9465648853,2
skincare,2023-12-01,crazy,1908396.9465648853,2
skincare,2023-12-01,coverage,1908396.9465648853,2
skincare,2023-12-01,mixed,1908396.9465648853,2
skincare,2023-12-01,like video,1908396.9465648853,2
skincare,2023-12-01,went,1908396.9465648853,2
skincare,2023-12-01,everyday,1908396.9465648853,2
skincare,2023-12-01,kind,1908396.9465648853,2
skincare,2023-12-01,washing face,1908396.9465648853,2
skincare,2023-12-01,lying,1908396.9465648853,2
skincare,2023-12-01,makeup cover,1908396.9465648853,2
skincare,2023-12-01,personal,1908396.9465648853,2
skincare,2023-12-01,wise,1908396.9465648853,2
skincare,2023-12-01,hey,1908396.9465648853,2
skincare,2023-12-01,high,1908396.9465648853,2
skincare,2023-12-01,dont think,1908396.9465648853,2
skincare,2023-12-01,gay,1908396.9465648853,2
skincare,2023-12-01,sponge,1908396.9465648853,2
skincare,2024-01-01,complain,4587155.963302752,3
skincare,2024-01-01,dont wear,3058103.975535168,2
skincare,2024-01-01,thank,3058103.975535168,2
skincare,2024-01-01,castor oil,3058103.975535168,2
skincare,2024-01-01,hailey,3058103.975535168,2
skincare,2024-01-01,choose,3058103.975535168,2
skincare,2024-01-01,gloss,3058103.975535168,2
skincare,2024-01-01,dont really,3058103.975535168,2
skincare,2024-01-01,castor,3058103.975535168,2
skincare,2024-01-01,buying,3058103.975535168,2
skincare,2024-01-01,obviously,3058103.975535168,2
skincare,2024-01-01,including,3058103.975535168,2
skincare,2024-01-01,alot,3058103.975535168,2
skincare,2024-01-01,rash,3058103.975535168,2
skincare,2024-01-01,hope help,3058103.975535168,2
skincare,2024-01-01,unnatural,1529051.987767584,1
skincare,2024-01-01,covered,1529051.987767584,1
skincare,2024-01-01,treat,1529051.987767584,1
skincare,2024-01-01,colour,1529051.987767584,1
skincare,2024-01-01,eyeshadow,1529051.987767584,1
skincare,2024-01-01,face dont,1529051.987767584,1
skincare,2024-01-01,face skin,1529051.987767584,1
skincare,2024-01-01,fake dont,1529051.987767584,1
skincare,2024-01-01,thing make,1529051.987767584,1
skincare,2024-01-01,ton makeup,1529051.987767584,1
skincare,2024-01-01,touching,1529051.987767584,1
skincare,2024-01-01,ton,1529051.987767584,1
skincare,2024-01-01,dont people,1529051.987767584,1
skincare,2024-01-01,girl beautiful,1529051.987767584,1
skincare,2024-01-01,gorgeous,1529051.987767584,1
skincare,2024-02-01,mum,3649635.03649635,2
skincare,2024-02-01,scarf,3649635.03649635,2
skincare,2024-02-01,looked,3649635.03649635,2
skincare,2024-02-01,use vaseline,3649635.03649635,2
skincare,2024-02-01,advice,3649635.03649635,2
skincare,2024-02-01,anxiety,3649635.03649635,2
skincare,2024-02-01,thought,3649635.03649635,2
skincare,2024-02-01,thing look,1824817.518248175,1
skincare,2024-02-01,clearly,1824817.518248175,1
skincare,2024-02-01,putting makeup,1824817.518248175,1
skincare,2024-02-01,want wear,1824817.518248175,1
skincare,2024-02-01,getting offended,1824817.518248175,1
skincare,2024-02-01,peroxide,1824817.518248175,1
skincare,2024-02-01,horrible makeup,1824817.518248175,1
skincare,2024-02-01,actually care,1824817.518248175,1
skincare,2024-02-01,caucasian,1824817.518248175,1
skincare,2024-02-01,idea,1824817.518248175,1
skincare,2024-02-01,moisturiser,1824817.518248175,1
skincare,2024-02-01,idiot,1824817.518248175,1
skincare,2024-02-01,important,1824817.518248175,1
skincare,2024-02-01,inside,1824817.518248175,1
skincare,2024-02-01,period,1824817.518248175,1
skincare,2024-02-01,fyi,1824817.518248175,1
skincare,2024-02-01,incredible,1824817.518248175,1
skincare,2024-02-01,people live,1824817.518248175,1
skincare,2024-02-01,cold,1824817.518248175,1
skincare,2024-02-01,individual,1824817.518248175,1
skincare,2024-02-01,run away,1824817.518248175,1
skincare,2024-02-01,aka,1824817.518248175,1
skincare,2024-02-01,commenting,1824817.518248175,1
skincare,2024-03-01,whats wrong,6081668.114682885,7
skincare,2024-03-01,taking care,5212858.3840139005,6
skincare,2024-03-01,wrong men,4344048.653344917,5
skincare,2024-03-01,care skin,4344048.653344917,5
skincare,2024-03-01,soap,3475238.9226759337,4
skincare,2024-03-01,disgusting,3475238.9226759337,4
skincare,2024-03-01,bitch,2606429.1920069503,3
skincare,2024-03-01,self care,2606429.1920069503,3
skincare,2024-03-01,generation,2606429.1920069503,3
skincare,2024-03-01,society,2606429.1920069503,3
skincare,2024-03-01,gender,2606429.1920069503,3
skincare,2024-03-01,bar,2606429.1920069503,3
skincare,2024-03-01,cerave,2606429.1920069503,3
skincare,2024-03-01,good hygiene,2606429.1920069503,3
skincare,2024-03-01,skin look,2606429.1920069503,3
skincare,2024-03-01,isnt,2606429.1920069503,3
skincare,2024-03-01,dare,2606429.1920069503,3
skincare,2024-03-01,tried,2606429.1920069503,3
skincare,2024-03-01,powder,1737619.4613379668,2
skincare,2024-03-01,sweat,1737619.4613379668,2
skincare,2024-03-01,toxic,1737619.4613379668,2
skincare,2024-03-01,audio,1737619.4613379668,2
skincare,2024-03-01,matter,1737619.4613379668,2
skincare,2024-03-01,men wear,1737619.4613379668,2
skincare,2024-03-01,wrong guy,1737619.4613379668,2
skincare,2024-03-01,circle,1737619.4613379668,2
skincare,2024-03-01,wrong generation,1737619.4613379668,2
skincare,2024-03-01,understand,1737619.4613379668,2
skincare,2024-03-01,care wrong,1737619.4613379668,2
skincare,2024-03-01,uncomfortable,1737619.4613379668,2
skincare,2024-04-01,absolutely,2481389.5781637714,4
skincare,2024-04-01,man care,1861042.1836228287,3
skincare,2024-04-01,unfair,1861042.1836228287,3
skincare,2024-04-01,applied,1861042.1836228287,3
skincare,2024-04-01,kind,1861042.1836228287,3
skincare,2024-04-01,irritation,1861042.1836228287,3
skincare,2024-04-01,straight,1861042.1836228287,3
skincare,2024-04-01,wont,1861042.1836228287,3
skincare,2024-04-01,specific,1240694.7890818857,2
skincare,2024-04-01,high,1240694.7890818857,2
skincare,2024-04-01,sister,1240694.7890818857,2
skincare,2024-04-01,anymore,1240694.7890818857,2
skincare,2024-04-01,want men,1240694.7890818857,2
skincare,2024-04-01,cut,1240694.7890818857,2
skincare,2024-04-01,people want,1240694.7890818857,2
skincare,2024-04-01,broken,1240694.7890818857,2
skincare,2024-04-01,tan,1240694.7890818857,2
skincare,2024-04-01,wrong society,1240694.7890818857,2
skincare,2024-04-01,doesnt mean,1240694.7890818857,2
skincare,2024-04-01,dont problem,1240694.7890818857,2
skincare,2024-04-01,stereotype,1240694.7890818857,2
skincare,2024-04-01,dread,1240694.7890818857,2
skincare,2024-04-01,barrier,1240694.7890818857,2
skincare,2024-04-01,exact,1240694.7890818857,2
skincare,2024-04-01,woman men,1240694.7890818857,2
skincare,2024-04-01,basic,1240694.7890818857,2
skincare,2024-04-01,nope,1240694.7890818857,2
skincare,2024-04-01,exactly,1240694.7890818857,2
skincare,2024-04-01,clean,1240694.7890818857,2
skincare,2024-04-01,happened,1240694.7890818857,2
skincare,2024-05-01,scar,7112375.533428165,5
skincare,2024-05-01,fake,4267425.320056899,3
skincare,2024-05-01,piercing,2844950.213371266,2
skincare,2024-05-01,light,2844950.213371266,2
skincare,2024-05-01,blood,2844950.213371266,2
skincare,2024-05-01,alcohol,2844950.213371266,2
skincare,2024-05-01,impress,2844950.213371266,2
skincare,2024-05-01,harsh,2844950.213371266,2
skincare,2024-05-01,ago,2844950.213371266,2
skincare,2024-05-01,cute,2844950.213371266,2
skincare,2024-05-01,people hate,2844950.213371266,2
skincare,2024-05-01,power,1422475.106685633,1
skincare,2024-05-01,mouth,1422475.106685633,1
skincare,2024-05-01,mist,1422475.106685633,1
skincare,2024-05-01,deep,1422475.106685633,1
skincare,2024-05-01,die,1422475.106685633,1
skincare,2024-05-01,alot,1422475.106685633,1
skincare,2024-05-01,distracting,1422475.106685633,1
skincare,2024-05-01,tha,1422475.106685633,1
skincare,2024-05-01,disagree,1422475.106685633,1
skincare,2024-05-01,dont bother,1422475.106685633,1
skincare,2024-05-01,stop putting,1422475.106685633,1
skincare,2024-05-01,doctor,1422475.106685633,1
skincare,2024-05-01,dont insecure,1422475.106685633,1
skincare,2024-05-01,dont make,1422475.106685633,1
skincare,2024-05-01,warned,1422475.106685633,1
skincare,2024-05-01,thats offensive,1422475.106685633,1
skincare,2024-05-01,dont scared,1422475.106685633,1
skincare,2024-05-01,daily,1422475.106685633,1
skincare,2024-05-01,recognize,1422475.106685633,1
skincare,2024-06-01,difference,4310344.827586207,3
skincare,2024-06-01,people hair,2873563.2183908042,2
skincare,2024-06-01,rate,2873563.2183908042,2
skincare,2024-06-01,make face,2873563.2183908042,2
skincare,2024-06-01,butter,2873563.2183908042,2
skincare,2024-06-01,target,2873563.2183908042,2
skincare,2024-06-01,black hair,2873563.2183908042,2
skincare,2024-06-01,black people,2873563.2183908042,2
skincare,2024-06-01,grows,2873563.2183908042,2
skincare,2024-06-01,dont use,2873563.2183908042,2
skincare,2024-06-01,white woman,1436781.6091954021,1
skincare,2024-06-01,people dont,1436781.6091954021,1
skincare,2024-06-01,vomit,1436781.6091954021,1
skincare,2024-06-01,stalking,1436781.6091954021,1
skincare,2024-06-01,section,1436781.6091954021,1
skincare,2024-06-01,nightmare,1436781.6091954021,1
skincare,2024-06-01,wipe,1436781.6091954021,1
skincare,2024-06-01,sit,1436781.6091954021,1
skincare,2024-06-01,street,1436781.6091954021,1
skincare,2024-06-01,shop,1436781.6091954021,1
skincare,2024-06-01,study,1436781.6091954021,1
skincare,2024-06-01,natural face,1436781.6091954021,1
skincare,2024-06-01,narcissistic,1436781.6091954021,1
skincare,2024-06-01,stop using,1436781.6091954021,1
skincare,2024-06-01,think shes,1436781.6091954021,1
skincare,2024-06-01,boost,1436781.6091954021,1
skincare,2024-06-01,thought gonna,1436781.6091954021,1
skincare,2024-06-01,putting face,1436781.6091954021,1
skincare,2024-06-01,apple,1436781.6091954021,1
skincare,2024-06-01,brand,1436781.6091954021,1
skincare,2024-07-01,liye,6482982.171799026,4
skincare,2024-07-01,ordinary,4862236.628849271,3
skincare,2024-07-01,curl,3241491.085899513,2
skincare,2024-07-01,fix,3241491.085899513,2
skincare,2024-07-01,lmfao,3241491.085899513,2
skincare,2024-07-01,queen,3241491.085899513,2
skincare,2024-07-01,month,3241491.085899513,2
skincare,2024-07-01,mom,3241491.085899513,2
skincare,2024-07-01,bottle,3241491.085899513,2
skincare,2024-07-01,albino,3241491.085899513,2
skincare,2024-07-01,petroleum,3241491.085899513,2
skincare,2024-07-01,draw,1620745.5429497566,1
skincare,2024-07-01,creator,1620745.5429497566,1
skincare,2024-07-01,double chin,1620745.5429497566,1
skincare,2024-07-01,double,1620745.5429497566,1
skincare,2024-07-01,curl hair,1620745.5429497566,1
skincare,2024-07-01,doesnt matter,1620745.5429497566,1
skincare,2024-07-01,damage,1620745.5429497566,1
skincare,2024-07-01,youre ugly,1620745.5429497566,1
skincare,2024-07-01,aap,1620745.5429497566,1
skincare,2024-07-01,dark skin,1620745.5429497566,1
skincare,2024-07-01,dark circle,1620745.5429497566,1
skincare,2024-07-01,ability,1620745.5429497566,1
skincare,2024-07-01,far,1620745.5429497566,1
skincare,2024-07-01,face make,1620745.5429497566,1
skincare,2024-07-01,eye color,1620745.5429497566,1
skincare,2024-07-01,eyelid,1620745.5429497566,1
skincare,2024-07-01,year old,1620745.5429497566,1
skincare,2024-07-01,country,1620745.5429497566,1
skincare,2024-07-01,couple,1620745.5429497566,1
skincare,2024-08-01,castor oil,5134788.189987162,4
skincare,2024-08-01,jean,5134788.189987162,4
skincare,2024-08-01,castor,5134788.189987162,4
skincare,2024-08-01,lady,3851091.142490372,3
skincare,2024-08-01,washing,3851091.142490372,3
skincare,2024-08-01,prone,2567394.094993581,2
skincare,2024-08-01,maybe,2567394.094993581,2
skincare,2024-08-01,certain,2567394.094993581,2
